0;1;2;3;4;5;6;7;8;9;10;Date
;     RR Data;            ;FFT spectrum;            ; AR Spectrum;            ;            ;            ;            ;;
;        Time; RR interval;   Frequency;         PSD;   Frequency;         PSD;   VLF comp.;    LF comp.;    HF comp.;;
;         (s);         (s);        (Hz);(ms^2/Hz);        (Hz);(ms^2/Hz);(ms^2/Hz);(ms^2/Hz);(ms^2/Hz);;
;101.026;0.594;0.303;1002107.0886;0.303;916669.3190;            ;            ;            ;;2024-11-05
;102.333;1.307;0.307;541537.3157;0.307;902591.9691;            ;            ;            ;;2024-11-05
;103.373;1.040;0.310;634196.6295;0.310;888356.3725;            ;            ;            ;;2024-11-05
;103.653;0.280;0.313;914857.5641;0.313;873959.1433;            ;            ;            ;;2024-11-05
;104.424;0.771;0.317;1377551.9045;0.317;859403.4546;            ;            ;            ;;2024-11-05
;105.761;1.337;0.320;1976267.9304;0.320;844698.4600;            ;            ;            ;;2024-11-05
;106.196;0.435;0.323;2320416.1457;0.323;829858.6275;            ;            ;            ;;2024-11-05
;106.607;0.411;0.327;2191338.8597;0.327;814903.0030;            ;            ;            ;;2024-11-05
;106.877;0.270;0.330;1896865.2082;0.330;799854.4244;            ;            ;            ;;2024-11-05
;107.172;0.295;0.333;1694068.9926;0.333;784738.7089;            ;            ;            ;;2024-11-05
;107.711;0.539;0.337;1394970.3095;0.337;769583.8368;            ;            ;            ;;2024-11-05
;108.460;0.749;0.340;915367.2131;0.340;754419.1524;            ;            ;            ;;2024-11-05
;109.715;1.255;0.343;488006.5627;0.343;739274.6033;            ;            ;            ;;2024-11-05
;111.125;1.410;0.347;280203.2102;0.347;724180.0341;            ;            ;            ;;2024-11-05
;111.484;0.359;0.350;256147.2316;0.350;709164.5492;            ;            ;            ;;2024-11-05
;112.449;0.965;0.353;251382.1971;0.353;694255.9541;            ;            ;            ;;2024-11-05
;113.451;1.002;0.357;231985.0346;0.357;679480.2818;            ;            ;            ;;2024-11-05
;114.718;1.267;0.360;358448.3584;0.360;664861.4082;            ;            ;            ;;2024-11-05
;115.068;0.350;0.363;535828.1069;0.363;650420.7547;            ;            ;            ;;2024-11-05
;115.973;0.905;0.367;480611.5542;0.367;636177.0764;            ;            ;            ;;2024-11-05
;116.286;0.313;0.370;250855.5754;0.370;622146.3305;            ;            ;            ;;2024-11-05
;117.493;1.207;0.373;149818.0110;0.373;608341.6174;            ;            ;            ;;2024-11-05
;118.502;1.009;0.377;322084.7844;0.377;594773.1888;            ;            ;            ;;2024-11-05
;118.875;0.373;0.380;567273.7015;0.380;581448.5120;            ;            ;            ;;2024-11-05
;119.511;0.636;0.383;513330.7358;0.383;568372.3840;            ;            ;            ;;2024-11-05
;120.019;0.508;0.387;281850.0236;0.387;555547.0864;            ;            ;            ;;2024-11-05
;120.375;0.356;0.390;512540.9215;0.390;542972.5732;            ;            ;            ;;2024-11-05
;121.019;0.644;0.393;1174432.6082;0.393;530646.6846;            ;            ;            ;;2024-11-05
;121.528;0.509;0.397;1499800.7146;0.397;518565.3803;            ;            ;            ;;2024-11-05
;122.032;0.504;0.400;1438160.6173;0.400;506722.9865;            ;            ;            ;;2024-11-05
;122.535;0.503;0.403;1572798.9536;0.403;495112.4514;            ;            ;            ;;2024-11-05
;123.044;0.509;0.407;1938384.2533;0.407;483725.6052;            ;            ;            ;;2024-11-05
;123.327;0.283;0.410;2171172.9035;0.410;472553.4200;            ;            ;            ;;2024-11-05
;124.060;0.733;0.413;2100835.8458;0.413;461586.2667;            ;            ;            ;;2024-11-05
;124.564;0.504;0.417;1821961.5980;0.417;450814.1661;            ;            ;            ;;2024-11-05
;125.070;0.506;0.420;1581268.0995;0.420;440227.0297;            ;            ;            ;;2024-11-05
;125.574;0.504;0.423;1455765.8987;0.423;429814.8899;            ;            ;            ;;2024-11-05
;126.586;1.012;0.427;1242031.4793;0.427;419568.1144;            ;            ;            ;;2024-11-05
;127.087;0.501;0.430;900126.1125;0.430;409477.6047;            ;            ;            ;;2024-11-05
;127.517;0.430;0.433;725862.5978;0.433;399534.9737;            ;            ;            ;;2024-11-05
;128.256;0.739;0.437;800493.0436;0.437;389732.7029;            ;            ;            ;;2024-11-05
;128.993;0.737;0.440;849557.9901;0.440;380064.2739;            ;            ;            ;;2024-11-05
;129.359;0.366;0.443;731397.9865;0.443;370524.2747;            ;            ;            ;;2024-11-05
;129.612;0.253;0.447;488958.8889;0.447;361108.4783;            ;            ;            ;;2024-11-05
;130.615;1.003;0.450;220640.9254;0.450;351813.8920;            ;            ;            ;;2024-11-05
;130.968;0.353;0.453;81101.8736;0.453;342638.7772;            ;            ;            ;;2024-11-05
;131.608;0.640;0.457;74750.5986;0.457;333582.6403;            ;            ;            ;;2024-11-05
;132.343;0.735;0.460;88131.3205;0.460;324646.1948;            ;            ;            ;;2024-11-05
;133.923;1.580;0.463;131847.5474;0.463;315831.2952;            ;            ;            ;;2024-11-05
;134.659;0.736;0.467;226507.6723;0.467;307140.8477;            ;            ;            ;;2024-11-05
;138.637;3.978;0.470;240075.5040;0.470;298578.6974;            ;            ;            ;;2024-11-05
;139.210;0.573;0.473;99370.6419;0.473;290149.4984;            ;            ;            ;;2024-11-05
;139.582;0.372;0.477;7632.3778;0.477;281858.5683;            ;            ;            ;;2024-11-05
;139.911;0.329;0.480;102387.6374;0.480;273711.7341;            ;            ;            ;;2024-11-05
;140.420;0.509;0.483;175190.1726;0.483;265715.1720;            ;            ;            ;;2024-11-05
;141.669;1.249;0.487;130912.0318;0.487;257875.2469;            ;            ;            ;;2024-11-05
;144.785;3.116;0.490;83445.6998;0.490;250198.3554;            ;            ;            ;;2024-11-05
;145.579;0.794;0.493;27013.9374;0.493;242690.7766;            ;            ;            ;;2024-11-05
;146.472;0.893;0.497;13188.8265;0.497;235358.5342;            ;            ;            ;;2024-11-05
;146.962;0.490;0.500;57862.3617;0.500;228207.2725;            ;            ;            ;;2024-11-05
;148.076;1.114;            ;            ;            ;            ;            ;            ;            ;;2024-11-05
;148.757;0.681;            ;            ;            ;            ;            ;            ;            ;;2024-11-05
;149.593;0.836;            ;            ;            ;            ;            ;            ;            ;;2024-11-05
;150.489;0.896;            ;            ;            ;            ;            ;            ;            ;;2024-11-05
;150.866;0.377;            ;            ;            ;            ;            ;            ;            ;;2024-11-05
;151.420;0.554;            ;            ;            ;            ;            ;            ;            ;;2024-11-05
;1.233;1.233;0.000;0.2348;0.000;7941.9470;            ;            ;            ;;2024-11-06
;1.974;0.741;0.003;13.8227;0.003;15904.9519;            ;            ;            ;;2024-11-06
;2.650;0.676;0.007;22.4753;0.007;15968.2869;            ;            ;            ;;2024-11-06
;3.356;0.706;0.010;31.4102;0.010;16074.3843;            ;            ;            ;;2024-11-06
;4.490;1.134;0.013;416.6613;0.013;16224.0574;            ;            ;            ;;2024-11-06
;5.450;0.960;0.017;930.0239;0.017;16418.4542;            ;            ;            ;;2024-11-06
;6.197;0.747;0.020;278.1369;0.020;16659.0673;            ;            ;            ;;2024-11-06
;6.876;0.679;0.023;1288.2532;0.023;16947.7451;            ;            ;            ;;2024-11-06
;7.572;0.696;0.027;8745.2357;0.027;17286.7053;            ;            ;            ;;2024-11-06
;8.351;0.779;0.030;16374.4600;0.030;17678.5505;            ;            ;            ;;2024-11-06
;9.147;0.796;0.033;14713.0013;0.033;18126.2839;            ;            ;            ;;2024-11-06
;9.866;0.719;0.037;11790.5260;0.037;18633.3250;            ;            ;            ;;2024-11-06
;10.554;0.688;0.040;20315.3219;0.040;19203.5240;            ;            ;            ;;2024-11-06
;11.228;0.674;0.043;33251.9092;0.043;19841.1728;            ;            ;            ;;2024-11-06
;11.916;0.688;0.047;37493.8947;0.047;20551.0107;            ;            ;            ;;2024-11-06
;12.670;0.754;0.050;35590.2424;0.050;21338.2216;            ;            ;            ;;2024-11-06
;13.837;1.167;0.053;37084.3722;0.053;22208.4184;            ;            ;            ;;2024-11-06
;14.633;0.796;0.057;44382.3936;0.057;23167.6103;            ;            ;            ;;2024-11-06
;15.338;0.705;0.060;50150.0075;0.060;24222.1469;            ;            ;            ;;2024-11-06
;16.018;0.680;0.063;44447.5773;0.063;25378.6314;            ;            ;            ;;2024-11-06
;16.736;0.718;0.067;28483.7981;0.067;26643.7952;            ;            ;            ;;2024-11-06
;17.922;1.186;0.070;13671.1379;0.070;28024.3244;            ;            ;            ;;2024-11-06
;18.871;0.949;0.073;10070.3606;0.073;29526.6275;            ;            ;            ;;2024-11-06
;19.708;0.837;0.077;20387.7942;0.077;31156.5379;            ;            ;            ;;2024-11-06
;20.433;0.725;0.080;33741.1620;0.080;32918.9414;            ;            ;            ;;2024-11-06
;21.110;0.677;0.083;35099.3502;0.083;34817.3284;            ;            ;            ;;2024-11-06
;21.806;0.696;0.087;25991.8987;0.087;36853.2763;            ;            ;            ;;2024-11-06
;22.556;0.750;0.090;20427.5184;0.090;39025.8777;            ;            ;            ;;2024-11-06
;23.377;0.821;0.093;21392.8362;0.093;41331.1479;            ;            ;            ;;2024-11-06
;24.158;0.781;0.097;21531.2585;0.097;43761.4617;            ;            ;            ;;2024-11-06
;24.885;0.727;0.100;25115.1243;0.100;46305.0913;            ;            ;            ;;2024-11-06
;25.587;0.702;0.103;29697.2697;0.103;48945.9350;            ;            ;            ;;2024-11-06
;26.314;0.727;0.107;19140.9092;0.107;51663.5349;            ;            ;            ;;2024-11-06
;27.558;1.244;0.110;4732.4920;0.110;54433.4814;            ;            ;            ;;2024-11-06
;28.572;1.014;0.113;3244.0823;0.113;57228.2750;            ;            ;            ;;2024-11-06
;29.365;0.793;0.117;4111.6990;0.117;60018.6713;            ;            ;            ;;2024-11-06
;30.166;0.801;0.120;3568.1317;0.120;62775.4643;            ;            ;            ;;2024-11-06
;30.976;0.810;0.123;4445.0609;0.123;65471.5898;            ;            ;            ;;2024-11-06
;32.038;1.062;0.127;10732.0708;0.127;68084.3550;            ;            ;            ;;2024-11-06
;33.010;0.972;0.130;40373.2183;0.130;70597.5617;            ;            ;            ;;2024-11-06
;33.759;0.749;0.133;80708.1624;0.133;73003.2888;            ;            ;            ;;2024-11-06
;34.448;0.689;0.137;99754.6761;0.137;75303.1485;            ;            ;            ;;2024-11-06
;35.195;0.747;0.140;115072.0039;0.140;77508.9205;            ;            ;            ;;2024-11-06
;36.391;1.196;0.143;164814.3262;0.143;79642.5745;            ;            ;            ;;2024-11-06
;37.373;0.982;0.147;236924.3317;0.147;81735.7934;            ;            ;            ;;2024-11-06
;38.148;0.775;0.150;260379.5733;0.150;83829.1826;            ;            ;            ;;2024-11-06
;38.887;0.739;0.153;191062.3285;0.153;85971.3832;            ;            ;            ;;2024-11-06
;39.666;0.779;0.157;92313.2010;0.157;88218.3020;            ;            ;            ;;2024-11-06
;40.848;1.182;0.160;43732.1760;0.160;90632.6377;            ;            ;            ;;2024-11-06
;41.650;0.802;0.163;36709.7567;0.163;93283.8335;            ;            ;            ;;2024-11-06
;42.396;0.746;0.167;29143.7731;0.167;96248.5309;            ;            ;            ;;2024-11-06
;43.113;0.717;0.170;13024.3695;0.170;99611.5508;            ;            ;            ;;2024-11-06
;43.908;0.795;0.173;8942.2514;0.173;103467.3698;            ;            ;            ;;2024-11-06
;45.125;1.217;0.177;18598.0776;0.177;107921.9934;            ;            ;            ;;2024-11-06
;45.941;0.816;0.180;17628.2603;0.180;113095.0132;            ;            ;            ;;2024-11-06
;46.643;0.702;0.183;6857.3799;0.183;119121.4352;            ;            ;            ;;2024-11-06
;47.336;0.693;0.187;5109.1871;0.187;126152.4922;            ;            ;            ;;2024-11-06
;48.062;0.726;0.190;26521.0371;0.190;134353.9863;            ;            ;            ;;2024-11-06
;48.922;0.860;0.193;57196.4021;0.193;143899.5442;            ;            ;            ;;2024-11-06
;49.738;0.816;0.197;53960.7108;0.197;154954.2567;            ;            ;            ;;2024-11-06
;50.492;0.754;0.200;28371.7651;0.200;167641.3203;            ;            ;            ;;2024-11-06
;51.220;0.728;0.203;21441.7111;0.203;181980.7610;            ;            ;            ;;2024-11-06
;51.921;0.701;0.207;41911.2489;0.207;197786.9828;            ;            ;            ;;2024-11-06
;52.644;0.723;0.210;93909.0431;0.210;214516.5354;            ;            ;            ;;2024-11-06
;53.420;0.776;0.213;152229.6443;0.213;231081.6402;            ;            ;            ;;2024-11-06
;54.209;0.789;0.217;164605.2820;0.217;245704.9324;            ;            ;            ;;2024-11-06
;54.932;0.723;0.220;115323.8735;0.220;255981.6693;            ;            ;            ;;2024-11-06
;55.628;0.696;0.223;59601.7952;0.223;259354.8653;            ;            ;            ;;2024-11-06
;56.310;0.682;0.227;61352.9758;0.227;254025.5749;            ;            ;            ;;2024-11-06
;57.001;0.691;0.230;97499.1052;0.230;239877.2410;            ;            ;            ;;2024-11-06
;58.157;1.156;0.233;102511.4139;0.233;218716.0439;            ;            ;            ;;2024-11-06
;59.136;0.979;0.237;58615.3509;0.237;193554.5772;            ;            ;            ;;2024-11-06
;59.992;0.856;0.240;10329.5457;0.240;167461.4009;            ;            ;            ;;2024-11-06
